"S.max.prior" "beta" "deviance" "ln.alpha" "ln.alpha.c" "ln.alpha.prior" "log.resid[1]" "log.resid[2]" "log.resid[3]" "log.resid[4]" "log.resid[5]" "log.resid[6]" "log.resid[7]" "log.resid[8]" "log.resid[9]" "log.resid[10]" "log.resid[11]" "log.resid[12]" "log.resid[13]" "log.resid[14]" "log.resid[15]" "log.resid[16]" "log.resid[17]" "log.resid[18]" "log.resid[19]" "log.resid[20]" "log.resid[21]" "log.resid[22]" "log.resid[23]" "log.resid[24]" "log.resid[25]" "log.resid[26]" "log.resid[27]" "log.resid[28]" "log.resid[29]" "log.resid[30]" "log.resid[31]" "log.resid[32]" "log.resid[33]" "log.resid[34]" "log.resid[35]" "log.resid[36]" "log.resid[37]" "log.resid[38]" "log.resid[39]" "log.resid[40]" "log.resid[41]" "log.resid[42]" "log.resid[43]" "log.resid[44]" "log.resid[45]" "log.resid[46]" "log.resid[47]" "log.resid[48]" "log.resid[49]" "log.resid[50]" "log.resid[51]" "log.resid[52]" "log.resid[53]" "sigma"
"1" 7.09354692851471e-32 2.62466627407734 40.895421601035 1.43800588216626 1.7692140114747 -123.5849749782 0.415848544175467 0.315434379393578 0.63713590007525 1.17657041629494 -0.314447386924274 0.161822838534606 0.6248887706869 0.830704203962523 0.0122326192245484 0.807543136984071 -0.0785973478540122 -0.0630175426725352 -0.189218605999629 -0.154311575746754 -1.31207717173409 1.27753873522608 -0.910857664733319 0.497255028981662 0.15339753637145 -0.773336485461729 1.05862714803311 0.886029291225913 -0.158034455439884 0.128576487724651 0.47029054614205 0.0781030225155811 0.969233542140919 1.05873705675358 1.43205545739548 0.973606576610784 -0.77817428733625 -0.465127438854152 0.185973830629669 -0.610402113698147 -2.50809714764351 -0.122872911023402 1.56776832739377 -0.386454686115947 -0.0773585572671533 -1.08347853413106 0.0345072477295175 -0.91566204289468 0.249245916133074 -1.60433824298178 -0.634801975022414 -1.83881514636557 -0.739335837196075 -0.309740097455118 -0.879686704672666 -0.807178217613381 -0.176041227296794 -0.494335857579698 -0.47121073359316 0.81388958625656
"2" 8.10244355641102e-10 2.91948504312143 40.8296283023596 1.4193728153497 1.78011550301165 -170.753939194834 0.467772633511435 0.471882460864001 0.760310684768902 1.25229098465437 -0.178803879703635 0.272805496338937 0.715201493845806 0.936796591668562 0.109704774585709 0.927989435616825 0.0366860984991331 0.0844146604314817 -0.0793379819037786 -0.0660599189274121 -1.20752085998164 1.33110345194829 -0.844128729965038 0.574766640585222 0.188953726027911 -0.64932067730941 1.13534850948315 0.938074725077995 -0.0923498461120014 0.17758384473444 0.54919845646504 0.280596087429685 1.03723023166766 1.14736012387013 1.52202708653016 1.03132165378895 -0.700912322605797 -0.318961051750885 0.376460977250327 -0.416240658123717 -2.4504597361657 -0.0837481910525391 1.62865052668504 -0.329502619782854 -0.029868552559851 -1.01913691050118 0.107687540885598 -0.715007616914186 0.3064195735892 -1.55643424922468 -0.54269082942352 -1.77207424065806 -0.680117903358764 -0.261400478453006 -0.83358884943492 -0.760893803596974 -0.135554513880617 -0.430596068022456 -0.419493811696251 0.849402952269359
"3" 2.12698379230009e-09 1.61169588538435 43.3621674395828 1.0175904512479 1.37504715397706 134.359985850395 0.721879059469862 0.262329995361572 0.698355527632963 1.40083840105547 -0.296069152218242 0.264933501571894 0.799019443067295 0.950617388828195 0.161764135844767 0.87813759367703 0.00973619816964444 -0.0851441913220909 -0.0823214556988228 0.026900732507366 -1.18688617005638 1.57793220452597 -0.65569524742582 0.715369152585211 0.51566666141989 -0.715006537765948 1.27945649905512 1.19164287783543 0.100716168787796 0.444628629144621 0.683607114755668 -0.133207723097604 1.22004006977896 1.23867323311708 1.60735809771883 1.2597397860978 -0.559202399856588 -0.482904859228821 0.0159143247518659 -0.793086209866274 -2.22169708589696 0.227135069487451 1.84301959429502 -0.0976998409887906 0.243907068208185 -0.820113533590342 0.267503386292704 -1.12065539290485 0.537239394381324 -1.28449504610573 -0.46685051804264 -1.58369386011292 -0.458366306056617 0.00860633082920437 -0.553637780651349 -0.481770292532355 0.16928706801569 -0.228903010081802 -0.164468409881859 0.845525520288011
"4" 0.000104822261811723 4.23268580022417 44.8423009876522 1.7327135127156 2.09468441674523 144.501026770463 0.3027189536884 0.772406281589586 0.912626443096581 1.19323311497367 0.0290508658996279 0.370814297502177 0.721140940287683 1.01302283666573 0.147534225245806 1.0681517955278 0.153851749128757 0.344779374818281 0.0137620697079288 -0.0693010069756903 -1.13813670347076 1.17335756033943 -0.943237713344421 0.523686551124611 -0.0490069071787347 -0.493258778102559 1.08074843687059 0.773561545817216 -0.196110531156921 -0.000461732149364069 0.504337850728083 0.786216440221659 0.943768163218504 1.14577339549872 1.52644720999166 0.89206256514273 -0.753104405254068 -0.0642346165548155 0.828603795203571 0.0522685035177739 -2.59006476837864 -0.305813646602036 1.50349863742184 -0.472160360498185 -0.214672817836794 -1.12887960897461 0.0373146137168419 -0.217577048129128 0.164748858331841 -1.73939449780147 -0.528740733871885 -1.87112990230863 -0.812682871040405 -0.4424203369949 -1.02459411657938 -0.951068088608999 -0.351553290468817 -0.543019494600126 -0.585470270074737 0.850847699685005
"5" 1.1309250982135e-17 0.974508121033748 45.4122113663278 1.01388760520639 1.46423273590582 12.9516411833015 0.653630474871923 -0.0318248606895025 0.476113791816761 1.28115881253081 -0.545259367118862 0.0690424424798183 0.647802030394324 0.765295603466909 -0.00492685951008542 0.661792897383931 -0.195450096260565 -0.359813153043662 -0.275830704442723 -0.119862125737666 -1.36888805551471 1.5061377544468 -0.755941341521404 0.591818606847477 0.482793794038722 -0.939065966055163 1.15761391014196 1.12313203299813 0.00272716095161107 0.382683938142577 0.557038767735187 -0.526878970710749 1.11705399470148 1.09110765088774 1.45687788688492 1.17897521885562 -0.682213387229474 -0.754838030178954 -0.351808696222992 -1.16875046441787 -2.30229379532556 0.186549586452862 1.75540996944265 -0.17681532335037 0.185241809938626 -0.915199964846208 0.153314059744605 -1.51035281539365 0.457644990162961 -1.34405505323394 -0.62195483648355 -1.68396582683537 -0.542378976796022 -0.0518951871697657 -0.609294205355038 -0.537829924167137 0.125757927217067 -0.322688705606031 -0.232269246333478 0.949047028022783
"6" 1.75422894729051e-18 3.13132129666124 46.0450900632892 1.36238657435551 1.9011862531248 -59.1449634732392 0.54867948685295 0.627892982030261 0.892413330073109 1.35029633203042 -0.0377420779823913 0.396147727605428 0.823691748318565 1.05662501511414 0.223339298875872 1.05813158068948 0.163118577162022 0.233946998740854 0.0432124046208193 0.0409493966855656 -1.08879615383404 1.41318914597245 -0.752584144837361 0.674058907013251 0.258099745560694 -0.516613731067373 1.23407295713754 1.01906876814547 -0.00155564058019597 0.256394937176608 0.649494005996467 0.469691329825322 1.12968573715264 1.25463630907944 1.63027225457091 1.11638950804897 -0.601799435050009 -0.170338240742434 0.556929602148595 -0.233131930474738 -2.36544768707386 -0.0120380739390711 1.71599405452282 -0.244983012024757 0.0478522760972093 -0.929307681045171 0.203867623256361 -0.527233492521217 0.391098401309694 -1.47841595684235 -0.432908353722092 -1.68052105404642 -0.593970200874312 -0.183069176081026 -0.756868322519009 -0.684039228523733 -0.0628657630467231 -0.341199274654599 -0.338735814461448 1.03807483234042
"7" 2.33873018563555e-12 1.35135504458528 44.2957972424146 0.967222906711484 1.30726042033394 89.9014657138031 0.74284883933253 0.190999464480149 0.656407108640509 1.40079460916654 -0.349028124293497 0.233751386827255 0.786089993111603 0.923753645784422 0.142512521919589 0.838598574728902 -0.0252437443406004 -0.148513216353453 -0.112530415365225 0.0157913150602033 -1.21239347535847 1.59745322210476 -0.647798942906143 0.713743773114201 0.551090177652513 -0.757697625737962 1.27852895300251 1.21250550395937 0.10953466887902 0.468174040635646 0.680748728363824 -0.245198452592483 1.22681687861383 1.22723584038744 1.59472985214489 1.27559581201331 -0.560607327702153 -0.545156100602782 -0.0854745327074737 -0.897719679890417 -2.20577247698792 0.259407381387049 1.85607888092384 -0.0811700354303173 0.268792383449228 -0.810109104845617 0.269702794131001 -1.23102250526214 0.553573523051684 -1.25997530547738 -0.481368071807518 -1.57580812657688 -0.443837383457869 0.0327413909199967 -0.527523122500433 -0.455820375823961 0.200356666397877 -0.218367129459031 -0.143315690020339 0.82466661581812
"8" 2.01958703803209e-67 3.26533539531313 43.7015677240351 1.48489946646286 1.75586936093303 -139.055480440275 0.441299506366535 0.568025880858873 0.817421374771253 1.25373338228381 -0.107066196680042 0.315613666212363 0.733761871761895 0.973868011330017 0.136663844880409 0.981899352926951 0.0845395008695691 0.169981600786168 -0.0378226019956609 -0.0499173671278219 -1.17225140296749 1.30655493618817 -0.853234370557059 0.578310101653661 0.143279501588051 -0.591223387097294 1.13796493223987 0.911743946548724 -0.102680579402618 0.147689114190515 0.554379908240263 0.430754636082381 1.02961178753578 1.16393837514202 1.54018732883483 1.01164190411881 -0.697661720975267 -0.234879033509837 0.512535446101604 -0.275855876703661 -2.4702305950617 -0.125236191290851 1.61268611136014 -0.350077453474777 -0.0615432811341441 -1.03104309327267 0.106149954992976 -0.567005965954281 0.286104687281876 -1.58762332941524 -0.522020731572449 -1.78116583820404 -0.698034659761732 -0.292078528952698 -0.866896701252726 -0.793982804289684 -0.175444766749344 -0.443208259189062 -0.446209965877703 0.736165598856899
"9" 1.16956103846257e-33 1.71946765123306 42.0321071921837 1.14857634464244 1.47996277404859 -96.5027453984785 0.603062785721514 0.181722738096169 0.605585130412571 1.29072099194744 -0.384281575572289 0.167706240738055 0.69423623400147 0.851602477073491 0.0595980757936164 0.784369791298784 -0.0859188982529853 -0.169047226313503 -0.179951567813714 -0.0786359047057452 -1.28646259836084 1.45971566637482 -0.769099571519364 0.605906463981434 0.390867059481772 -0.807469496679225 1.16970493245763 1.07287096188974 -0.0130699111796959 0.324746136327795 0.574654846771084 -0.196983117214369 1.1070991767262 1.13327236590164 1.50245020084758 1.14304042297826 -0.668756347522467 -0.567270616543112 -0.0522498639430575 -0.859907245391182 -2.33842483991475 0.103639953063313 1.72747798088013 -0.214678124702163 0.12346990332084 -0.93439054546374 0.15645737299406 -1.18510290625363 0.420342113877833 -1.40478087622194 -0.570976309120024 -1.69709380819858 -0.574516296025664 -0.111520255348588 -0.674583849388834 -0.602648164224324 0.0462898318287972 -0.343400023961741 -0.283360414224992 0.814108628385851
"10" 1.89909427521717e-51 3.10388030352932 43.4789780760023 1.38820667542554 1.67199762206137 -201.551598412804 0.519760740729652 0.589245404328219 0.856862747556578 1.31916266919893 -0.0744532179842424 0.361731957744543 0.791199884240482 1.02266441935433 0.190181052767475 1.02283495882647 0.128302500667294 0.196138596431657 0.0088992092992819 0.00864937150380485 -1.12261377548867 1.38411769435831 -0.782880888919013 0.642758538359324 0.230704482572971 -0.552242593942472 1.20284614299002 0.990138727578323 -0.0317551814636579 0.227747673198053 0.618063673352478 0.426758000308583 1.09927099363109 1.22230171395681 1.59781213867089 1.08693175127136 -0.633076567197819 -0.208028824066444 0.515113753457452 -0.27528977464701 -2.39489821492246 -0.0397654867969202 1.6862415099458 -0.274369749662614 0.0193462434732461 -0.959382220181171 0.172970402882832 -0.569995686127876 0.361691038524716 -1.50696052253092 -0.465567610459685 -1.71081891235313 -0.623567839788308 -0.211654288677083 -0.785244777354704 -0.712433047783615 -0.0907199468455802 -0.371217796581425 -0.367635277958029 0.753380311178671
